id,distance_from_home,distance_from_last_transaction,ratio_to_median_purchase_price,repeat_retailer,used_chip,used_pin_number,online_order,fraud
2144,2.2550583736972687,0.05182445205701,0.957478096391827,1.0,0.0,0.0,0.0,0
7970,15.948372699604583,3.824165512394898,2.769663320503696,1.0,0.0,0.0,1.0,0
11775,4.82974372588,0.099409879656987,0.1225986527160129,1.0,1.0,0.0,1.0,0
13667,3.641714353539091,0.0654779441376,0.18585555777949,1.0,0.0,0.0,0.0,0
15696,47.265027010585975,0.1155981334686908,0.05368944603937,1.0,0.0,0.0,1.0,0
16368,3.71655180714,3.043396140595734,0.933706635987577,1.0,0.0,1.0,1.0,0
8851,3.671658485915981,0.35390723253085,1.27349945346536,1.0,0.0,0.0,1.0,0
10799,5.9247749179917,2.01609838137595,0.3765113087365543,1.0,0.0,0.0,1.0,0
6515,1.79382440693534,0.0438661945606916,0.26803667165922,0.0,0.0,0.0,1.0,0
1479,7.98012750952288,0.16881466013689,1.3367498875650132,1.0,0.0,0.0,1.0,0
6514,50.90767245549087,0.56781312583657,4.67183874177566,1.0,0.0,0.0,1.0,0
5458,0.27182610561163,0.2615191713989898,0.1911402619054,1.0,1.0,0.0,1.0,0
7684,13.979493955493396,0.0523165829164054,0.75752569649977,1.0,0.0,0.0,1.0,0
17945,15.957657900680186,1.15360120572735,0.2930232538509947,1.0,0.0,0.0,1.0,0
6530,18.12951520660028,0.0180403024891216,0.7391810652538,1.0,0.0,0.0,0.0,0
12973,18.0652812590157,0.30443940384547,1.813147725140797,1.0,1.0,0.0,1.0,0
11918,3.0993544281516,0.26284570286527,0.816162278581416,1.0,1.0,0.0,0.0,0
9855,5.28571937142828,0.0912993889592862,4.947253470341,1.0,1.0,0.0,1.0,0
17473,7.63082312097,5.171707722605083,0.2414266088179518,1.0,1.0,0.0,1.0,0
9154,1.2059332499793047,0.61176251405735,2.083625173727,0.0,0.0,0.0,0.0,0
13012,5.29106825606888,1.18276840592722,0.3655586614393787,1.0,1.0,0.0,1.0,0
2835,12.826953398507944,0.56437695738,1.4279168836993372,1.0,0.0,0.0,0.0,0
9205,15.9271437240549,0.066843766451472,1.1627882370559748,1.0,0.0,0.0,0.0,0
816,12.42395747387089,0.611885527573689,0.3577122623182068,1.0,1.0,0.0,1.0,0
18863,10.58603729886533,0.17641226751701,1.2540505729796818,1.0,1.0,0.0,1.0,1
594,11.35941903140113,0.12141165943587,1.923870136171517,1.0,0.0,0.0,1.0,0
13372,1.14890170558426,0.0565694870674739,0.749293618786547,1.0,0.0,0.0,0.0,0
18577,4.88552378771343,0.839552884392048,0.29012566863812,1.0,1.0,0.0,0.0,0
4048,0.858407558582744,0.12174965457588,0.9671847448907,0.0,0.0,0.0,0.0,0
13442,0.20485520553825,0.2270941625161935,0.0514352517081832,1.0,0.0,0.0,0.0,0
16408,10.25982478260138,3.20390786849493,0.2559256099881776,1.0,0.0,0.0,1.0,0
3814,1.7728891712383685,6.90324282729,0.5723663338772865,1.0,0.0,0.0,1.0,0
1831,19.015912144060856,0.92914153578,0.566286837676789,1.0,1.0,0.0,1.0,0
11284,8.179814372949675,0.276901161433862,0.24013979054204,1.0,0.0,0.0,1.0,0
3463,1.29361215145718,0.48608526663935,0.937702455291836,1.0,0.0,0.0,1.0,0
18625,3.822862359291417,0.1880270926132376,1.918692764015986,0.0,1.0,0.0,1.0,1
17283,2.01502845790728,0.0699553937795817,0.569074480641271,1.0,1.0,0.0,1.0,0
1650,30.77446923282366,0.9122216552369166,0.934502767885733,1.0,0.0,0.0,1.0,0
16478,14.871230892714,1.0822647769595863,0.1559791458757046,1.0,1.0,0.0,1.0,0
15222,24.88453616757544,4.39018835873612,0.3827185925293616,1.0,0.0,0.0,1.0,1
18468,4.0908388867647085,0.1405464680604766,0.78875591717,1.0,0.0,0.0,1.0,0
17107,7.29076675283364,2.937672798756976,0.14883547166712,1.0,1.0,0.0,1.0,0
6272,3.9190766897,1.076649437142471,0.7168607599790521,1.0,0.0,0.0,0.0,0
15827,2.82615346717,0.7747378429266567,0.847887027012388,1.0,0.0,0.0,0.0,0
9267,3.383699894528961,0.32562828651864256,1.938994825,1.0,0.0,0.0,1.0,0
8117,4.36252800552219,0.6374940286612,0.929583316181845,1.0,0.0,0.0,1.0,0
7259,33.8650112560064,0.24392613357814,1.4599158917305715,1.0,0.0,0.0,1.0,0
12517,1.4026941555759949,0.719190917141695,0.4520405933752693,0.0,1.0,0.0,1.0,0
8031,14.807564809827,0.088981712582569,0.849353370598877,1.0,1.0,0.0,1.0,0
16349,28.42483550266777,5.1528604412307875,0.28251688392568,1.0,1.0,0.0,1.0,0
16529,32.8982108246879,1.826333598238876,0.619367750236988,1.0,1.0,0.0,0.0,0
10785,13.391835690898,0.816457964134098,2.2950603535502436,1.0,0.0,0.0,1.0,0
14049,10.94401099341529,0.0905473523338568,1.44702636205518,1.0,0.0,0.0,1.0,0
6761,2.933640068807788,0.569592059185545,0.26353937305928,1.0,1.0,0.0,1.0,1
4597,15.662277262344,0.066143579586816,1.037693028793579,1.0,1.0,0.0,1.0,0
4372,7.818953517391445,0.19222434286514,0.37704547291789,1.0,0.0,0.0,1.0,1
19910,5.7177827307547,0.9642945882744,0.1568702412011875,1.0,0.0,0.0,0.0,0
18268,17.87181917674475,0.38294935363901,0.923771488169613,1.0,1.0,0.0,1.0,0
5361,0.7820304920341655,1.817358775551716,1.876154427308725,1.0,1.0,0.0,1.0,0
12950,4.9145814572212,0.967790727880155,0.8192377254919,1.0,0.0,0.0,0.0,0
15612,1.4426673598705633,0.037708075984638,0.01778869594876,0.0,0.0,0.0,1.0,0
11225,1.48271705339836,4.41170125161688,0.2326385038172636,1.0,0.0,0.0,1.0,0
2547,10.8786925640039,0.7882723884933664,0.2677354927990413,1.0,0.0,0.0,1.0,1
9519,0.18489725557046,0.5899663838685,2.834972879591257,0.0,0.0,0.0,1.0,0
629,5.9483775663875,0.10591357686865,2.767481565272337,1.0,1.0,0.0,1.0,0
16447,2.845670095981295,0.351626841417,1.566362529154427,1.0,0.0,0.0,1.0,0
11278,5.58953625384516,1.62054938651405,0.2910390150843553,1.0,0.0,0.0,0.0,0
3554,0.788884723589422,0.914682898677924,0.7918750128890725,0.0,0.0,0.0,1.0,0
1384,9.939591465807421,2.59281277005948,0.1677809866889815,1.0,0.0,0.0,0.0,0
16948,8.44757044174464,0.2428691239229966,2.549016869181796,1.0,1.0,0.0,1.0,0
19331,4.5697136622,0.1236496022114545,0.9687969204766244,1.0,0.0,0.0,1.0,0
3868,7.29383047406733,0.1924230189083,0.2547002937270115,1.0,0.0,0.0,1.0,0
9920,4.448716756933,0.5397088792635771,1.2295440128984534,1.0,0.0,0.0,1.0,0
178,3.36503060241233,1.848986636951395,0.14269511670033,1.0,0.0,0.0,0.0,0
19482,4.865685868274586,0.0955378828603895,0.7529346913763304,1.0,0.0,0.0,1.0,0
6734,6.38589815642898,0.2679271201163895,1.5927270179671216,1.0,0.0,0.0,1.0,0
8426,6.376513138823853,0.73495452715,0.2213259917071332,1.0,0.0,0.0,0.0,0
2630,3.664109529,0.067887918012215,2.811306635152616,1.0,0.0,0.0,1.0,0
1401,2.844650088453477,0.739490717782717,0.148968306465,1.0,0.0,0.0,0.0,0
14109,3.619485815452918,1.097353770332427,0.74310851101,1.0,0.0,0.0,0.0,0
12776,20.182059163815,0.907789813331523,1.748393315669839,1.0,0.0,0.0,1.0,0
19545,3.4455583570962,3.38173379674494,0.4239558095134739,1.0,1.0,0.0,1.0,0
18559,5.829486439678046,0.2389146949243907,1.574544361699,1.0,0.0,0.0,1.0,0
15000,3.170925654048553,14.35162515255069,2.874278849362856,1.0,1.0,0.0,0.0,0
15580,4.98590937363933,1.847477749173593,0.46461567008517,1.0,0.0,0.0,1.0,1
14596,5.67261469685049,0.3315395523986932,0.4475404818161908,1.0,0.0,0.0,0.0,0
7052,8.54370587909058,0.1701291275337875,0.4236293389222835,1.0,0.0,0.0,1.0,0
15143,2.42781857009901,0.35884813443428,0.3818793500879944,1.0,0.0,0.0,1.0,0
17756,15.271788443734,0.4245170124692477,0.086344026281917,1.0,1.0,0.0,1.0,0
4969,1.078491780293363,0.26126837102701,7.34652548381748,1.0,0.0,0.0,1.0,1
1725,6.984065145750932,1.18202687406523,1.58982434139536,1.0,1.0,0.0,1.0,0
18841,3.881536334568,0.12795575169835,0.228898121217961,1.0,1.0,0.0,1.0,0
9397,0.09262737194417,0.955133488295816,0.62787940778048,1.0,0.0,1.0,0.0,0
19100,2.647088404538,0.136919069262358,2.6928280048690127,1.0,0.0,0.0,0.0,0
4912,10.24254940379865,0.0517892455140196,0.732605517406415,0.0,1.0,0.0,1.0,0
13362,2.0383957405798,6.977493716698817,0.449518986916097,1.0,1.0,0.0,1.0,0
8150,4.574567274816791,16.48341184752952,0.9279829362301,1.0,0.0,0.0,0.0,0
10603,21.481850804028,0.0839105634259515,0.1748790180579967,1.0,0.0,0.0,1.0,0
8272,0.865003020881317,0.097266765180166,1.3523242314097,0.0,0.0,0.0,0.0,0
15069,3.18473828162498,0.1525998029079828,0.33228880683635,1.0,0.0,0.0,1.0,0
6737,17.38790044105825,0.0973748281467,1.1636702812132782,1.0,0.0,0.0,1.0,0
18884,0.756436702389073,0.072380254460981,2.934942287354537,1.0,0.0,0.0,1.0,0
17612,2.939121538161212,7.6370124552345,1.2729603894285766,1.0,0.0,0.0,1.0,1
10288,11.818251224683927,0.06996528993816,0.926308045684879,1.0,1.0,0.0,0.0,0
13425,7.27671640493737,2.0715456664170415,1.4844226679331327,1.0,1.0,0.0,1.0,0
11809,16.03490130507587,0.4738990718791138,0.7491877892835,1.0,0.0,0.0,0.0,0
14801,22.0671559582459,0.0575552899802593,0.178822903094054,1.0,0.0,0.0,1.0,0
677,15.27793929805927,0.5823662829229536,0.38136829222039,1.0,0.0,0.0,1.0,0
669,4.5747951205171775,0.099402089276645,0.121707937456816,1.0,1.0,0.0,1.0,0
15884,21.58448828592786,0.4737393899447668,0.67505849474475,1.0,0.0,0.0,1.0,0
2315,8.74320424996975,0.64654729283747,0.3911887850970066,0.0,1.0,0.0,1.0,0
13787,2.12291727473401,0.05154578166516,0.1134672330404866,1.0,0.0,0.0,1.0,0
8809,0.16882866251663,0.082479571659078,1.5535659868783824,1.0,1.0,1.0,1.0,0
11117,4.99408924124865,1.08791588983434,0.2314134598603398,1.0,1.0,1.0,1.0,1
10248,2.824128865270936,0.936362489171253,1.549443845402289,1.0,0.0,0.0,0.0,0
13405,0.75690884845,0.2078386495166492,1.2528506029256445,1.0,0.0,0.0,0.0,0
4546,17.9658064123483,9.8271695490095,0.067126529253734,1.0,0.0,0.0,0.0,0
12156,19.57285569605098,2.55705599143788,0.3522806567808745,1.0,1.0,0.0,1.0,0
16637,2.714338068175967,0.888011659132417,1.067273518336029,1.0,1.0,0.0,1.0,0
17814,5.9346769347529,0.2744755066890152,0.5922971707436846,1.0,0.0,0.0,0.0,0
13026,4.0419194734147785,0.5780471224240105,2.876111601154495,1.0,0.0,0.0,1.0,0
7184,6.8242526550055,0.569457955162924,0.2929590962396922,1.0,0.0,0.0,1.0,0
6889,1.2528695514408523,0.0512206823123596,1.42371709856,1.0,1.0,0.0,1.0,0
19141,5.56775354901984,0.13017967383533,0.12252923279629,1.0,1.0,0.0,1.0,1
12780,3.7575590749385936,0.13756848667,0.3324121814790738,1.0,0.0,0.0,1.0,0
10869,10.192297128948,3.2039663855184815,0.2944150133862566,1.0,0.0,0.0,1.0,0
8973,1.6478803950481458,1.08577539583895,0.47793655004899,1.0,0.0,0.0,1.0,0
14771,27.16186749887616,0.06303527570186,2.1407662027482495,1.0,0.0,0.0,1.0,0
18652,6.07158048145529,1.918342548162388,0.9461368693637284,1.0,0.0,0.0,1.0,0
2786,5.28551212116575,2.33509426791256,1.290816142047897,1.0,0.0,0.0,1.0,0
19652,8.722258027783576,0.74929662788,0.3947886429257576,1.0,1.0,0.0,1.0,0
12687,17.18275898338065,0.06724278899676747,0.39403927476615,1.0,0.0,0.0,1.0,0
10425,0.58151930355047,0.12751535166428,2.96939458908827,1.0,0.0,0.0,0.0,0
13348,9.078691636892598,0.11304722895901,1.47151533882944,1.0,1.0,0.0,1.0,0
1883,6.05016578378733,0.05338971469793818,4.81159572619,1.0,0.0,0.0,1.0,0
17020,21.13286515590109,0.0798605023358735,0.16954828351819,1.0,0.0,0.0,1.0,0
2753,11.55571438604074,0.837232934194786,0.20388055581849,1.0,1.0,0.0,0.0,0
5219,8.619351775271557,0.3733795564187616,0.73413172528,1.0,0.0,0.0,1.0,0
15916,4.00297836606589,0.0639297788584972,1.835231357497789,1.0,0.0,0.0,1.0,0
7759,49.886838162547,0.1433666969361887,0.3849091855672287,1.0,0.0,0.0,0.0,0
2338,15.9283922994073,1.0665928339958983,1.617880493787,1.0,0.0,0.0,1.0,0
3792,3.28891335688824,0.058938136716056,0.27292937891295,1.0,0.0,0.0,0.0,1
14556,27.88642315334496,1.082625010887968,1.33181298153513,1.0,0.0,0.0,1.0,0
16896,12.796848295939297,0.05281880658849133,0.3965658912,1.0,1.0,0.0,1.0,0
17760,4.927247624783936,0.00353538137617,2.88124069372348,1.0,0.0,0.0,1.0,0
2005,0.15493394278827,0.3965443789751836,0.59240949669501,1.0,0.0,0.0,0.0,0
19520,1.818011840682613,0.23111326191818,0.36362528234934,1.0,0.0,0.0,1.0,0
12363,11.551837889564395,0.04165717143817,0.247522207835894,1.0,0.0,0.0,1.0,0
8388,4.24076905615865,1.221759669516076,0.837693324592913,1.0,0.0,0.0,1.0,0
17295,15.333917376913,0.3700133380486909,2.161789365040574,1.0,1.0,0.0,1.0,0
16323,4.637185849582035,3.939368513393345,1.7229815773,1.0,1.0,0.0,0.0,0
6101,4.5272913153525,1.3537790860304824,3.81708858182348,1.0,0.0,0.0,1.0,0
10086,4.66871046222575,0.28587925491516,0.3898262769171086,1.0,0.0,0.0,1.0,0
19162,2.867657718278928,1.959666820262824,0.846243955236029,1.0,0.0,0.0,0.0,1
6488,5.13551488340046,0.0364233366376622,0.34706612353875,1.0,0.0,0.0,1.0,0
6649,22.03728773494,1.07356778682075,0.879240059222066,1.0,0.0,0.0,1.0,0
5026,12.08639671549052,0.016570246712094,0.0109573412131402,1.0,1.0,0.0,1.0,0
11727,33.89237933941313,0.5355231617354895,0.2539282457374591,1.0,1.0,0.0,1.0,1
10414,8.592046304528987,0.4368209438482676,0.146529777511,1.0,0.0,0.0,0.0,0
10928,6.81370985528,1.0653526307813153,0.9331437472425,1.0,0.0,0.0,1.0,0
19755,1.834761928331257,1.098736045891776,0.27649875981626,0.0,1.0,0.0,1.0,0
2174,1.0879558865224532,2.08362398508728,2.36188864128868,0.0,0.0,0.0,1.0,0
6031,5.07982579006788,3.664152245591812,0.689523162033891,1.0,1.0,0.0,1.0,0
10510,0.3344339417361344,1.065136830403885,0.592668774411,1.0,0.0,0.0,0.0,0
11432,3.9926357080204,0.31578060378715,0.632190539192366,1.0,1.0,0.0,1.0,0
13825,0.81910487919,0.3927791566336938,2.61009284916053,0.0,1.0,1.0,1.0,0
238,2.0783945779964,15.12689429378904,0.788379936887749,1.0,1.0,0.0,0.0,1
18629,24.9190008796501,0.3388171458673818,4.8,1.0,0.0,0.0,0.0,0
4710,4.18473469782616,0.078586627150128,3.8562775752668,1.0,1.0,0.0,1.0,0
10888,9.99391430986943,0.10741675443622983,0.624668966118074,1.0,0.0,0.0,1.0,0
2216,1.0382622382567863,0.0611147823123432,1.2960331567,1.0,1.0,0.0,1.0,0
17182,6.7445040794737,0.056644923283896,0.869142030876648,1.0,0.0,0.0,1.0,0
18717,5.757523164812388,1.908524928393867,1.8326059085,1.0,1.0,0.0,1.0,0
12307,5.0016303594642775,3.65002216980044,0.55174411356834,1.0,1.0,0.0,0.0,1
9664,11.05496416693376,0.02010133240045,0.0816240527405868,1.0,0.0,0.0,1.0,1
15331,7.125916292323016,0.309615256907,1.3436002688481814,1.0,0.0,0.0,1.0,0
1386,2.161688383927984,0.34236834234,0.4829094308178837,1.0,0.0,0.0,1.0,0
18620,17.912459539334577,0.738181460234523,6.41790816791864,1.0,0.0,0.0,1.0,0
14796,3.2369382569752636,11.010129154539,0.4587165913185578,1.0,0.0,0.0,1.0,0
13593,20.8590842586693,0.28455888276547,0.452398120109914,1.0,0.0,0.0,1.0,0
4377,8.29553314572068,0.6391255254069014,0.918186922861168,1.0,0.0,0.0,1.0,0
16474,3.49082988358976,0.0535774435254838,2.4835876660343743,1.0,0.0,0.0,0.0,0
